vendor,product_name,current_price,old_price,month
Metro,"Medium Roast Fine Ground Coffee, Original Blend",22.99,24.99,8
Metro,"Medium Roast Fine Ground Coffee, Original Blend",22.99,24.99,9
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",9.99,12.99,6
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",9.99,12.99,7
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",11.49,12.99,8
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",11.49,12.99,9
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",11.49,12.99,10
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",12.49,12.99,10
Metro,"Medium Roast K-Cup Coffee Pods, House Blend",12.49,12.99,11
Metro,"Medium Roast Ground Coffee, Colombian Medium",9.99,13.99,6
Metro,"Medium Roast Ground Coffee, Colombian Medium",9.99,13.99,7
Metro,"Medium Roast Ground Coffee, Colombian Medium",11.49,13.99,8
Metro,"Medium Roast Ground Coffee, Colombian Medium",9.99,13.99,9
Metro,"Medium Roast Ground Coffee, Colombian Medium",11.49,13.99,9
Metro,"Medium Roast Ground Coffee, Colombian Medium",11.49,13.99,10
Metro,"Medium Roast Ground Coffee, Colombian Medium",9.99,13.99,10
Metro,"Medium Roast Ground Coffee, Colombian Medium",12.49,13.99,10
Metro,"Medium Roast Ground Coffee, Colombian Medium",12.49,13.99,11
Metro,Dark Roast Fine Ground Coffee,9.99,10.99,6
Metro,Dark Roast Fine Ground Coffee,9.99,10.99,7
Metro,Dark Roast Fine Ground Coffee,9.99,10.99,10
Metro,Dark Roast Fine Ground Coffee,9.99,10.99,11
Metro,Original Roast Coffee Compostable Pods,5.99,9.99,6
Metro,Original Roast Coffee Compostable Pods,5.99,9.99,7
Metro,Original Roast Coffee Compostable Pods,5.99,9.99,8
Metro,Original Roast Coffee Compostable Pods,8.99,9.99,8
Metro,Original Roast Coffee Compostable Pods,8.99,9.99,9
Metro,Original Roast Coffee Compostable Pods,5.99,9.99,9
Metro,Original Roast Coffee Compostable Pods,8.49,9.99,9
Metro,Original Roast Coffee Compostable Pods,8.49,9.99,10
Metro,Original Roast Coffee Compostable Pods,5.99,9.99,10
Metro,Original Roast Coffee Compostable Pods,5.99,9.99,11
Metro,Original Roast Coffee Compostable Pods,8.99,9.99,11
Metro,"Dark Roast K-Cup Coffee Pods, Keurig",10.99,12.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Keurig",11.99,12.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Keurig",10.99,12.99,10
Metro,"Dark Roast K-Cup Coffee Pods, Keurig",10.99,12.99,11
Metro,Hazelnut Instant Coffee,2,8.49,6
Metro,Hazelnut Instant Coffee,5.99,8.49,7
Metro,Hazelnut Instant Coffee,6.99,8.49,7
Metro,Hazelnut Instant Coffee,6.99,8.49,8
Metro,Hazelnut Instant Coffee,5.99,8.49,8
Metro,Hazelnut Instant Coffee,5.99,8.49,9
Metro,Hazelnut Instant Coffee,5.99,8.49,10
Metro,Hazelnut Instant Coffee,5.99,8.49,11
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",9.99,12.99,6
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",9.99,12.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",11.49,12.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",9.99,12.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",11.49,12.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",11.49,12.99,10
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",12.49,12.99,10
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",12.49,12.99,11
Metro,"Instant Coffee With Chicory, Encore",2,8.49,6
Metro,"Instant Coffee With Chicory, Encore",5.99,8.49,7
Metro,"Instant Coffee With Chicory, Encore",6.99,8.49,7
Metro,"Instant Coffee With Chicory, Encore",6.99,8.49,8
Metro,"Instant Coffee With Chicory, Encore",5.99,8.49,8
Metro,"Instant Coffee With Chicory, Encore",5.99,8.49,9
Metro,"Instant Coffee With Chicory, Encore",5.99,8.49,10
Metro,"Instant Coffee With Chicory, Encore",5.99,8.49,11
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Medium",9.99,12.99,6
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Medium",9.99,12.99,7
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Medium",11.49,12.99,8
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Medium",9.99,12.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Medium",11.49,12.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Medium",11.49,12.99,10
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Medium",12.49,12.99,10
Metro,"Medium Roast K-Cup Coffee Pods, Colombian Medium",12.49,12.99,11
Metro,French Vanilla Instant Coffee,2,8.49,6
Metro,French Vanilla Instant Coffee,5.99,8.49,7
Metro,French Vanilla Instant Coffee,6.99,8.49,7
Metro,French Vanilla Instant Coffee,6.99,8.49,8
Metro,French Vanilla Instant Coffee,5.99,8.49,8
Metro,French Vanilla Instant Coffee,5.99,8.49,9
Metro,French Vanilla Instant Coffee,5.99,8.49,10
Metro,French Vanilla Instant Coffee,5.99,8.49,11
Metro,Medium Roast Decaffeinated Fine Ground Coffee,9.99,10.99,6
Metro,Medium Roast Decaffeinated Fine Ground Coffee,9.99,10.99,7
Metro,Medium Roast Decaffeinated Fine Ground Coffee,9.99,10.99,10
Metro,Medium Roast Decaffeinated Fine Ground Coffee,9.99,10.99,11
Metro,Ashwagandha Organic Ground Coffee,21.99,26.99,9
Metro,Lion's Mane And Chaga Mushrooms Organic Ground Coffee,21.99,26.99,9
Metro,Medium Roast Premium Instant Coffee,8.49,8.99,10
Metro,"Organic Medium Roast Espresso Coffee Beans, Cliff Ha...",23.99,31.99,9
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",23.99,31.99,9
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",26.99,31.99,9
Metro,Instant Coffee For Iced Coffee,2,8.49,6
Metro,Instant Coffee For Iced Coffee,5.99,8.49,7
Metro,Instant Coffee For Iced Coffee,6.99,8.49,7
Metro,Instant Coffee For Iced Coffee,6.99,8.49,8
Metro,Instant Coffee For Iced Coffee,5.99,8.49,8
Metro,Instant Coffee For Iced Coffee,5.99,8.49,9
Metro,Instant Coffee For Iced Coffee,5.99,8.49,10
Metro,Instant Coffee For Iced Coffee,5.99,8.49,11
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",19.99,21.99,6
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",19.99,21.99,7
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",20.99,21.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",19.99,21.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",20.99,21.99,10
Metro,"Dark Roast K-Cup Coffee Pods, Colombian Dark",20.99,21.99,11
Metro,"Dark Roast K-Cup Coffee Pods, Espresso",19.99,24.99,8
Metro,"Dark Roast K-Cup Coffee Pods, Espresso",19.99,24.99,9
Metro,"Dark Roast K-Cup Coffee Pods, Espresso",19.99,24.99,10
Metro,"Medium Roast K-Cup Coffee Pods, Espresso",19.99,24.99,8
Metro,"Medium Roast K-Cup Coffee Pods, Espresso",19.99,24.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Espresso",19.99,24.99,10
Metro,"Instant Coffee Mix Single-Serve Sachets, Simply Creamy",2,8.79,6
Metro,"Instant Coffee Mix Single-Serve Sachets, Simply Creamy",5.99,8.79,7
Metro,"Instant Coffee Mix Single-Serve Sachets, Simply Creamy",6.99,8.79,7
Metro,"Instant Coffee Mix Single-Serve Sachets, Simply Creamy",6.99,8.79,8
Metro,"Instant Coffee Mix Single-Serve Sachets, Simply Creamy",5.99,8.79,8
Metro,"Instant Coffee Mix Single-Serve Sachets, Simply Creamy",5.99,8.79,9
Metro,"Instant Coffee Mix Single-Serve Sachets, Simply Creamy",5.99,8.79,10
Metro,"Instant Coffee Mix Single-Serve Sachets, Simply Creamy",5.99,8.79,11
Metro,"Blonde Roast Ground Coffee, True North Blend",23.99,26.99,6
Metro,"Blonde Roast Ground Coffee, True North Blend",16.99,26.99,6
Metro,"Blonde Roast Ground Coffee, True North Blend",16.99,26.99,7
Metro,"Blonde Roast Ground Coffee, True North Blend",23.99,26.99,7
Metro,"Blonde Roast Ground Coffee, True North Blend",16.99,26.99,8
Metro,"Blonde Roast Ground Coffee, True North Blend",23.99,26.99,8
Metro,"Blonde Roast Ground Coffee, True North Blend",23.99,26.99,9
Metro,"Blonde Roast Ground Coffee, True North Blend",16.99,26.99,9
Metro,"Blonde Roast Ground Coffee, True North Blend",23.99,26.99,10
Metro,"Blonde Roast Ground Coffee, True North Blend",25.99,26.99,10
Metro,"Blonde Roast Ground Coffee, True North Blend",20.99,26.99,10
Metro,"Blonde Roast Ground Coffee, True North Blend",20.99,26.99,11
Metro,"Blonde Roast Ground Coffee, True North Blend",19.99,26.99,11
Metro,"Dark Roast Ground Coffee, Caffè Verona",25.99,26.99,10
Metro,"Dark Roast Ground Coffee, Caffè Verona",20.99,26.99,10
Metro,"Dark Roast Ground Coffee, Caffè Verona",20.99,26.99,11
Metro,"Dark Roast Ground Coffee, Caffè Verona",19.99,26.99,11
Metro,"Medium Roast Ground Coffee, Pike Place",23.99,26.99,6
Metro,"Medium Roast Ground Coffee, Pike Place",16.99,26.99,6
Metro,"Medium Roast Ground Coffee, Pike Place",16.99,26.99,7
Metro,"Medium Roast Ground Coffee, Pike Place",23.99,26.99,7
Metro,"Medium Roast Ground Coffee, Pike Place",16.99,26.99,8
Metro,"Medium Roast Ground Coffee, Pike Place",23.99,26.99,8
Metro,"Medium Roast Ground Coffee, Pike Place",23.99,26.99,9
Metro,"Medium Roast Ground Coffee, Pike Place",16.99,26.99,9
Metro,"Medium Roast Ground Coffee, Pike Place",23.99,26.99,10
Metro,"Medium Roast Ground Coffee, Pike Place",25.99,26.99,10
Metro,"Medium Roast Ground Coffee, Pike Place",20.99,26.99,10
Metro,"Medium Roast Ground Coffee, Pike Place",20.99,26.99,11
Metro,"Medium Roast Ground Coffee, Pike Place",19.99,26.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Original Blend",29.99,37.99,10
Metro,"Medium Roast K-Cup Coffee Pods, Original Blend",29.99,37.99,11
Metro,Light Roast Premium Instant Coffee,7.99,8.99,7
Metro,Light Roast Premium Instant Coffee,7.99,8.99,9
Metro,Light Roast Premium Instant Coffee,7.99,8.99,10
Metro,Light Roast Premium Instant Coffee,7.99,8.99,11
Metro,French Vanilla Cappuccino Flavoured K-Cup Coffee Pod...,10.99,13.49,7
Metro,French Vanilla Cappuccino Flavoured K-Cup Coffee Pod...,11.99,13.49,9
Metro,French Vanilla Cappuccino Flavoured K-Cup Coffee Pod...,10.99,13.49,10
Metro,French Vanilla Cappuccino Flavoured K-Cup Coffee Pod...,10.99,13.49,11
Metro,"Medium Roast Ground Coffee, Pioneer Blend",11.99,13.99,9
Metro,"Medium Roast Ground Coffee, Pioneer Blend",11.99,13.99,10
Metro,"Medium Roast Ground Coffee, Pioneer Blend",12.99,13.99,10
Metro,"Medium Roast Ground Coffee, Pioneer Blend",12.99,13.99,11
Metro,"Dark Roast Coffee Beans, 1850 Midnight Gold",11.99,13.99,9
Metro,"Dark Roast Coffee Beans, 1850 Midnight Gold",11.99,13.99,10
Metro,"Dark Roast Coffee Beans, 1850 Midnight Gold",12.99,13.99,10
Metro,"Dark Roast Coffee Beans, 1850 Midnight Gold",12.99,13.99,11
Metro,"Medium Roast K-Cup Coffee Pods, Qualità Oro",19.99,24.99,8
Metro,"Medium Roast K-Cup Coffee Pods, Qualità Oro",19.99,24.99,9
Metro,"Medium Roast K-Cup Coffee Pods, Qualità Oro",19.99,24.99,10
Metro,Organic Medium Roast Amazonia Bean Coffee,10.99,13.99,6
Metro,Organic Medium Roast Amazonia Bean Coffee,8.99,13.99,6
Metro,Organic Medium Roast Amazonia Bean Coffee,10.99,13.99,7
Metro,Organic Medium Roast Amazonia Bean Coffee,8.99,13.99,7
Metro,Organic Medium Roast Amazonia Bean Coffee,10.99,13.99,8
Metro,Organic Medium Roast Amazonia Bean Coffee,8.99,13.99,8
Metro,Organic Medium Roast Amazonia Bean Coffee,9.99,13.99,8
Metro,Organic Medium Roast Amazonia Bean Coffee,9.99,13.99,9
Metro,Organic Medium Roast Amazonia Bean Coffee,7.99,13.99,9
Metro,Organic Medium Roast Amazonia Bean Coffee,7.99,13.99,10
Metro,Organic Medium Roast Amazonia Bean Coffee,8.99,13.99,10
Metro,Organic Medium Roast Amazonia Bean Coffee,9.99,13.99,10
Metro,Organic Medium Roast Amazonia Bean Coffee,9.99,13.99,11
Metro,Gran Crema Espresso Barista Coffee Beans,22.99,32.99,7
Metro,Gran Crema Espresso Barista Coffee Beans,22.99,32.99,8
Metro,Gran Crema Espresso Barista Coffee Beans,22.99,34.99,8
Metro,Gran Crema Espresso Barista Coffee Beans,22.99,34.99,9
Metro,Medium Classico Ground Coffee,10.99,13.99,6
Metro,Medium Classico Ground Coffee,8.99,13.99,6
Metro,Medium Classico Ground Coffee,10.99,13.99,7
Metro,Medium Classico Ground Coffee,8.99,13.99,7
Metro,Medium Classico Ground Coffee,10.99,13.99,8
Metro,Medium Classico Ground Coffee,8.99,14.99,8
Metro,Medium Classico Ground Coffee,10.99,14.99,8
Metro,Medium Classico Ground Coffee,11.99,14.99,8
Metro,Medium Classico Ground Coffee,11.99,14.99,9
Metro,Medium Classico Ground Coffee,10.99,14.99,9
Metro,Medium Classico Ground Coffee,7.49,14.99,9
Metro,Medium Classico Ground Coffee,7.99,14.99,9
Metro,Medium Classico Ground Coffee,7.99,14.99,10
Metro,Medium Classico Ground Coffee,8.99,14.99,10
Metro,Medium Classico Ground Coffee,9.99,13.99,10
Metro,Medium Classico Ground Coffee,9.99,13.99,11
Metro,Super Crema Coffee Beans,22.99,34.99,9
Metro,Organic Premium Blend Coffee,10.99,13.99,6
Metro,Organic Premium Blend Coffee,8.99,13.99,6
Metro,Organic Premium Blend Coffee,10.99,13.99,7
Metro,Organic Premium Blend Coffee,8.99,13.99,7
Metro,Organic Premium Blend Coffee,10.99,13.99,8
Metro,Organic Premium Blend Coffee,8.99,13.99,8
Metro,Organic Premium Blend Coffee,9.99,13.99,9
Metro,Organic Premium Blend Coffee,9.99,13.99,10
Metro,Organic Premium Blend Coffee,9.99,13.99,11
Metro,"Medium Roast Ground Coffee, Crema E Gusto Classico",4.99,6.49,7
Metro,"Medium Roast Ground Coffee, Crema E Gusto Classico",3.44,6.49,8
Metro,"Medium Roast Ground Coffee, Crema E Gusto Classico",4.99,6.99,8
Metro,"Medium Roast Ground Coffee, Crema E Gusto Classico",5.49,6.99,8
Metro,"Medium Roast Ground Coffee, Crema E Gusto Classico",5.49,6.99,9
Metro,"Medium Roast Ground Coffee, Crema E Gusto Classico",3.44,6.99,9
Metro,Organic Light Roast Planet Bean Coffee,10.99,13.99,6
Metro,Organic Light Roast Planet Bean Coffee,8.99,13.99,6
Metro,Organic Light Roast Planet Bean Coffee,10.99,13.99,7
Metro,Organic Light Roast Planet Bean Coffee,8.99,13.99,7
Metro,Organic Light Roast Planet Bean Coffee,10.99,13.99,8
Metro,Organic Light Roast Planet Bean Coffee,8.99,13.99,8
Metro,Organic Light Roast Planet Bean Coffee,9.99,13.99,8
Metro,Organic Light Roast Planet Bean Coffee,9.99,13.99,9
Metro,Organic Light Roast Planet Bean Coffee,7.99,13.99,9
Metro,Organic Light Roast Planet Bean Coffee,7.99,13.99,10
Metro,Organic Light Roast Planet Bean Coffee,8.99,13.99,10
Metro,Organic Light Roast Planet Bean Coffee,9.99,13.99,10
Metro,Organic Light Roast Planet Bean Coffee,9.99,13.99,11
Metro,Light Gran Aroma Ground Coffee,10.99,13.99,6
Metro,Light Gran Aroma Ground Coffee,8.99,13.99,6
Metro,Light Gran Aroma Ground Coffee,10.99,13.99,7
Metro,Light Gran Aroma Ground Coffee,8.99,13.99,7
Metro,Light Gran Aroma Ground Coffee,10.99,13.99,8
Metro,Light Gran Aroma Ground Coffee,8.99,14.99,8
Metro,Light Gran Aroma Ground Coffee,10.99,14.99,8
Metro,Light Gran Aroma Ground Coffee,11.99,14.99,8
Metro,Light Gran Aroma Ground Coffee,11.99,14.99,9
Metro,Light Gran Aroma Ground Coffee,10.99,14.99,9
Metro,Light Gran Aroma Ground Coffee,7.99,14.99,9
Metro,Light Gran Aroma Ground Coffee,7.99,14.99,10
Metro,Light Gran Aroma Ground Coffee,8.99,14.99,10
Metro,Light Gran Aroma Ground Coffee,9.99,13.99,10
Metro,Light Gran Aroma Ground Coffee,9.99,13.99,11
Metro,Organic Medium Roast Amazonia Ground Coffee,10.99,13.99,6
Metro,Organic Medium Roast Amazonia Ground Coffee,8.99,13.99,6
Metro,Organic Medium Roast Amazonia Ground Coffee,10.99,13.99,7
Metro,Organic Medium Roast Amazonia Ground Coffee,8.99,13.99,7
Metro,Organic Medium Roast Amazonia Ground Coffee,10.99,13.99,8
Metro,Organic Medium Roast Amazonia Ground Coffee,8.99,13.99,8
Metro,Organic Medium Roast Amazonia Ground Coffee,9.99,13.99,8
Metro,Organic Medium Roast Amazonia Ground Coffee,9.99,13.99,9
Metro,Organic Medium Roast Amazonia Ground Coffee,7.99,13.99,9
Metro,Organic Medium Roast Amazonia Ground Coffee,7.99,13.99,10
Metro,Organic Medium Roast Amazonia Ground Coffee,8.99,13.99,10
Metro,Organic Medium Roast Amazonia Ground Coffee,9.99,13.99,10
Metro,Organic Medium Roast Amazonia Ground Coffee,9.99,13.99,11
Metro,"Dark Roast Italian Blend Organic Coffee Beans, Organic",10.99,13.99,7
Metro,"Dark Roast Italian Blend Organic Coffee Beans, Organic",12.99,13.99,10
Metro,"Dark Roast Italian Blend Organic Coffee Beans, Organic",12.99,13.99,11
Metro,"Organic Medium Roast Coffee Beans, House Blend",10.99,13.99,7
Metro,"Organic Medium Roast Coffee Beans, House Blend",12.99,13.99,10
Metro,"Organic Medium Roast Coffee Beans, House Blend",12.99,13.99,11
Metro,"Organic  Whole Bean Coffee, Cranky Pants",9.99,14.99,8
Metro,"Organic  Whole Bean Coffee, Cranky Pants",12.99,14.99,9
Metro,"Organic  Whole Bean Coffee, Cranky Pants",13.49,14.99,10
Metro,One Love Medium Roast Coffee Capsules,17.99,20.49,9
Metro,One Love Medium Roast Coffee Capsules,16.99,20.49,9
Metro,One Love Medium Roast Coffee Capsules,16.99,20.49,10
Metro,One Love Medium Roast Coffee Capsules,16.99,20.49,11
Metro,Vanilla Coffee Frothed Oat Latte,3.3899999999999997,3.59,8
Metro,Vanilla Coffee Frothed Oat Latte,3.05,3.59,8
Metro,Vanilla Coffee Frothed Oat Latte,3.05,3.59,9
Metro,Vanilla Coffee Frothed Oat Latte,3.19,3.59,9
Metro,Vanilla Coffee Frothed Oat Latte,3.19,3.59,10
Metro,Vanilla Coffee Frothed Oat Latte,3.79,4.29,10
Metro,"Organic Whole Bean Coffee, Morning Glory",9.99,14.99,8
Metro,"Organic Whole Bean Coffee, Morning Glory",12.99,14.99,9
Metro,"Organic Whole Bean Coffee, Morning Glory",13.49,14.99,10
Metro,Black Coffee Frothed Oat Latte,3.3899999999999997,3.59,8
Metro,Black Coffee Frothed Oat Latte,3.05,3.59,8
Metro,Black Coffee Frothed Oat Latte,3.05,3.59,9
Metro,Black Coffee Frothed Oat Latte,3.19,3.59,9
Metro,Black Coffee Frothed Oat Latte,3.19,3.59,10
Metro,Black Coffee Frothed Oat Latte,3.79,4.29,10
Metro,"Organic Whole Bean Coffee, Crank It Up",13.49,14.99,10
Metro,"Organic Medium Roast Espresso Coffee Beans, Cliff Ha...",13.99,20.99,8
Metro,"Organic Medium Roast Espresso Coffee Beans, Cliff Ha...",13.99,20.99,9
Metro,"Organic Medium Roast Espresso Coffee Beans, Cliff Ha...",12,20.99,9
Metro,"Organic Medium Roast Espresso Coffee Beans, Cliff Ha...",16.99,20.99,9
Metro,"Organic Medium Roast Espresso Coffee Beans, Cliff Ha...",12,20.99,10
Metro,"Organic Medium Roast Espresso Coffee Beans, Cliff Ha...",13.99,20.99,10
Metro,"Organic Medium Roast Espresso Coffee Beans, Cliff Ha...",13.99,20.99,11
Metro,Rich And Full Bodied Roast Ground Coffee,9.99,15.99,10
Metro,Rich And Full Bodied Roast Ground Coffee,9.99,15.99,11
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",13.99,20.99,8
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",13.99,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",12,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",16.99,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",12,20.99,10
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",13.99,20.99,10
Metro,"Organic Medium Roast Coffee Beans, Three Sisters",13.99,20.99,11
Metro,"Organic Dark Roast Coffee Beans, 454 Horse Power",13.99,20.99,8
Metro,"Organic Dark Roast Coffee Beans, 454 Horse Power",13.99,20.99,9
Metro,"Organic Dark Roast Coffee Beans, 454 Horse Power",12,20.99,9
Metro,"Organic Dark Roast Coffee Beans, 454 Horse Power",16.99,20.99,9
Metro,"Organic Dark Roast Coffee Beans, 454 Horse Power",12,20.99,10
Metro,"Organic Dark Roast Coffee Beans, 454 Horse Power",13.99,20.99,10
Metro,"Organic Dark Roast Coffee Beans, 454 Horse Power",13.99,20.99,11
Metro,"Organic Medium Roast Ground Coffee, House Blend",9.49,9.99,10
Metro,"Organic Medium Roast Ground Coffee, House Blend",9.49,9.99,11
Metro,"Organic Medium Roast Coffee Beans, Smart Ass",13.99,20.99,8
Metro,"Organic Medium Roast Coffee Beans, Smart Ass",13.99,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Smart Ass",12,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Smart Ass",16.99,20.99,9
Metro,"Organic Medium Roast Coffee Beans, Smart Ass",12,20.99,10
Metro,"Organic Medium Roast Coffee Beans, Smart Ass",13.99,20.99,10
Metro,"Organic Medium Roast Coffee Beans, Smart Ass",13.99,20.99,11
Metro,Organic Whole Bean Coffee,13.49,14.99,10
Metro,"Americano Coffee T-Discs, Carte Noire",9.99,11.99,10
Metro,"Americano Coffee T-Discs, Carte Noire",10.99,11.99,11
Metro,"Medium Roast Ground Coffee, House Blend",10.99,12.99,6
Metro,"Medium Roast Ground Coffee, House Blend",8.99,12.99,6
Metro,"Medium Roast Ground Coffee, House Blend",10.99,12.99,7
Metro,"Medium Roast Ground Coffee, House Blend",8.99,12.99,7
Metro,"Medium Roast Ground Coffee, House Blend",11.99,12.99,7
Metro,"Medium Roast Ground Coffee, House Blend",9.99,13.29,7
Metro,"Medium Roast Ground Coffee, House Blend",11.99,12.99,8
Metro,"Medium Roast Ground Coffee, House Blend",8.99,12.99,8
Metro,"Medium Roast Ground Coffee, House Blend",11.99,12.99,9
Metro,"Medium Roast Ground Coffee, House Blend",9.99,12.99,9
Metro,"Medium Roast Ground Coffee, House Blend",9.99,12.99,10
Metro,"Medium Roast Ground Coffee, House Blend",8.99,12.99,10
Metro,"Medium Roast Ground Coffee, House Blend",9.99,12.99,11
Metro,"Bold Espresso Coffee Pods, Nespresso",6.99,7.49,8
Metro,"Bold Espresso Coffee Pods, Nespresso",6.99,7.49,10
Metro,"Bold Espresso Coffee Pods, Nespresso",6.99,7.49,11
Metro,Medium Roast K-Cup Coffee Pods,9.49,10.49,9
Metro,Medium Roast K-Cup Coffee Pods,9.49,10.49,10
Metro,Medium Roast K-Cup Coffee Pods,9.99,10.49,10
Metro,Medium Roast K-Cup Coffee Pods,9.99,10.49,11
Metro,"Cold Brew Black Coffee Concentrate, Signature",12.99,14.99,6
Metro,"Cold Brew Black Coffee Concentrate, Signature",12.99,14.99,7
Metro,"Cold Brew Black Coffee Concentrate, Signature",12.99,14.99,8
Metro,"Cold Brew Black Coffee Concentrate, Signature",7.99,14.99,8
Metro,"Cold Brew Black Coffee Concentrate, Signature",7.99,14.99,9
Metro,Bamboo N°2 Cone Coffee Filters,4.99,6.49,6
Metro,Bamboo N°2 Cone Coffee Filters,4.99,6.49,7
Metro,Bamboo N°2 Cone Coffee Filters,5.99,6.49,8
Metro,Bamboo N°2 Cone Coffee Filters,5.99,6.49,9
Metro,Bamboo N°2 Cone Coffee Filters,5.99,6.49,10
Metro,Bamboo N°2 Cone Coffee Filters,5.99,6.49,11
Metro,"Capsules Of Roasted Ground Coffee, Qualità Oro",6.49,8.99,6
